participant,domain,xai,first training block,phase,original label,target label,trial number,instance id,training response,training correct (0/1),participant training accuracy,response time (seconds),log(time),participant median time,attribute values before and after,explanation,sparsity,dist user CF from orig,user CF label,successful CF,distance to closest minimal counterfactual,confidence for target label original,confidence for target label user CF,delta confidence of target label,user CF increase target label confidence?,x_1_train_change,x_2_train_change,x_3_train_change,x_4_train_change,x_5_train_change,attribute changed,amount changed,delta confidence/change amount,confidence of counterfactual - 50%,close to boundary old,distance to boundary,CRT-2 score (0-4),successful counterfactual (continuous),actionability (0/1),patient can change - Blood Pressure,patient can change - Insulin,patient can change - BMI,patient can change - Age,plausibility,abs dist original to boundary,abs dist user CF to boundary,sign dist user CF to boundary,boundary dist change (user - original),plausibility (subset),participant level correct direction change,% x4_changed > 50,cognitive model v0.1 family,explanation reliance (η),global relevance reliance (α),additive change margin (ρ),exemplar locality (λ),remembered-change reliance (β),age treated as actionable (0/1),mean participant CF dist to orig,Norm(proximity),changed in training cf direction,dist to nearest training instance (L1 normalized),cognitive model v0.2 revision,cognitive model v0.2 family,cognitive model v0.2 representation,cognitive model v0.2 scope,cognitive model v0.2 global feature lapse,cognitive model v0.2 memory decay,cognitive model v0.2 exemplar distance sensitivity,cognitive model v0.2 selection spread,cognitive model v0.2 counterfactual edit blend,cognitive model v0.2 age actionable (0/1),cognitive model v0.2 edit margin,cognitive model v0.2 CV subset NLL,cognitive model v0.2 CV expected selection F1,cognitive model v0.2 CV MAP selection F1,cognitive model v0.2 CV exact-subset accuracy,cognitive model v0.2 CV cardinality MAE,cognitive model v0.2 CV conditional amount MAE,cognitive model v0.2 CV conditional direction accuracy,case,x_1_change,x_2_change,x_3_change,x_4_change,x_5_change
R_3Y6DxLHpTdEq7Kh,diabetes,counterfactual,Glucose + BMI,testing,Diabetes,No Diabetes,1,130200,,,0.333333333333,5.976,1.78775144783,17.6815,"""Glucose"" - 154(0.676245536473)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 100(0.131980532871) -> 167(0.270147653221)
""BMI"" - 30.9(0.368783366114)
""Age"" - 45(0.648648648649)",,0.8,0.13816712035,Diabetes,0,0.289450486464,0.411767516955,0.401869285963,-0.00989823099288,0,,,,,,Insulin,0.13816712035,-0.0716395548218,0.098130714037,0,far from boundary,0,0,1,6,6,6,1,0.93330139033,0.118676458828,0.189423507526,-0.189423507526,0.0707470486974,0.910950016433,0.5,0,,,,,,,,0.159105755815,0.143701330588,0,0.414316980442,,,,,,,,,,,,,,,,,,,1,0,0,0.13816712035,0,0
R_3Y6DxLHpTdEq7Kh,diabetes,counterfactual,Glucose + BMI,testing,Diabetes,No Diabetes,2,130201,,,0.333333333333,6.499,1.87164831891,17.6815,"""Glucose"" - 149(0.633735759225)
""Blood Pressure"" - 68(0.434782608696) -> 77(0.630434782609)
""Insulin"" - 127(0.187659820177)
""BMI"" - 29.3(0.312587805563)
""Age"" - 42(0.567567567568)",,0.8,0.195652173913,Diabetes,0,0.295739979476,0.483539690781,0.478601339331,-0.00493835144951,0,,,,,,Blood Pressure,0.195652173913,-0.0252404629642,0.021398660669,1,near boundary,0,0,1,6,6,6,1,0.935017365168,0.0323992776757,0.0242803299056,-0.0242803299056,-0.00811894777009,0.928270557785,0.5,0,,,,,,,,0.159105755815,0.213838219731,0,0.336908080638,,,,,,,,,,,,,,,,,,,2,0,0.195652173913,0,0,0
R_3Y6DxLHpTdEq7Kh,diabetes,counterfactual,Glucose + BMI,testing,Diabetes,No Diabetes,3,130202,,,0.333333333333,31.701,3.45634822613,17.6815,"""Glucose"" - 144(0.591225981976)
""Blood Pressure"" - 72(0.521739130435) -> 76(0.608695652174)
""Insulin"" - 228(0.395941598614)
""BMI"" - 33.9(0.474150042147)
""Age"" - 40(0.513513513514)",,0.8,0.0869565217391,Diabetes,0,0.198606563886,0.4679117222,0.461512567768,-0.00639915443115,0,,,,,,Blood Pressure,0.0869565217391,-0.0735902759583,0.038487432232,0,far from boundary,0,0,1,6,6,6,1,0.982608695652,0.0764467974998,0.0872030395932,-0.0872030395932,0.0107562420934,0.91424701533,0.5,0,,,,,,,,0.159105755815,0.0812198357454,0,0.467762395737,,,,,,,,,,,,,,,,,,,3,0,0.0869565217391,0,0,0
R_3Y6DxLHpTdEq7Kh,diabetes,counterfactual,Glucose + BMI,testing,Diabetes,No Diabetes,4,130203,,,0.333333333333,12.882,2.55583098812,17.6815,"""Glucose"" - 158(0.710253358272)
""Blood Pressure"" - 84(0.782608695652)
""Insulin"" - 210(0.358822073744) -> 245(0.430998927658)
""BMI"" - 39.4(0.66732228154)
""Age"" - 29(0.216216216216)",,0.8,0.072176853914,Diabetes,0,0.181999135454,0.463741061238,0.460690758777,-0.00305030246082,0,,,,,,Insulin,0.072176853914,-0.0422615048372,0.039309241223,0,far from boundary,0,0,1,6,6,6,1,0.985564629217,0.0867721396761,0.0941009476465,-0.0941009476465,0.00732880797038,0.905021314362,0.5,0,,,,,,,,0.159105755815,0.0631873236476,0,0.547070282104,,,,,,,,,,,,,,,,,,,4,0,0,0.072176853914,0,0
R_3Y6DxLHpTdEq7Kh,diabetes,counterfactual,Glucose + BMI,testing,Diabetes,No Diabetes,5,130204,,,0.333333333333,5.261,1.66032112275,17.6815,"""Glucose"" - 154(0.676245536473)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 193(0.3237647447) -> 235(0.410376969397)
""BMI"" - 29.3(0.312587805563)
""Age"" - 39(0.486486486486)",,0.8,0.0866122246969,Diabetes,0,0.18670003026,0.492607340351,0.48734563432,-0.00526170603128,0,,,,,,Insulin,0.0866122246969,-0.0607501544925,0.01265436568,1,near boundary,0,0,1,6,6,6,1,0.98267755506,0.0165789274235,0.0283828884686,-0.0283828884686,0.0118039610451,0.921488777868,0.5,0,,,,,,,,0.159105755815,0.0807997626658,0,0.305943885962,,,,,,,,,,,,,,,,,,,5,0,0,0.0866122246969,0,0
R_3Y6DxLHpTdEq7Kh,diabetes,counterfactual,Glucose + BMI,testing,Diabetes,No Diabetes,6,130205,,,0.333333333333,14.713,2.68873145672,17.6815,"""Glucose"" - 181(0.905798333617)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 293(0.529984327312) -> 351(0.649591685226)
""BMI"" - 40(0.688395616746)
""Age"" - 22(0.027027027027)",,0.8,0.119607357915,Diabetes,0,0.285502974661,0.44484721091,0.439831031758,-0.00501617915266,0,,,,,,Insulin,0.119607357915,-0.04193871715,0.060168968242,0,far from boundary,0,0,1,6,6,6,1,0.894656344649,0.132294051113,0.144438932894,-0.144438932894,0.0121448817802,0.87937478364,0.5,0,,,,,,,,0.159105755815,0.121056766136,0,0.722733439714,,,,,,,,,,,,,,,,,,,6,0,0,0.119607357915,0,0
R_3Y6DxLHpTdEq7Kh,diabetes,counterfactual,Glucose + BMI,testing,Diabetes,No Diabetes,7,130206,,,0.333333333333,5.491,1.7031103883,17.6815,"""Glucose"" - 152(0.659241625574)
""Blood Pressure"" - 82(0.739130434783)
""Insulin"" - 272(0.486678214963) -> 288(0.519673348181)
""BMI"" - 41.5(0.741078954763)
""Age"" - 27(0.162162162162)",,0.8,0.0329951332179,Diabetes,0,0.13407408798,0.477129570752,0.475730251048,-0.00139931970442,0,,,,,,Insulin,0.0329951332179,-0.0424098819416,0.024269748952,0,far from boundary,0,0,1,6,6,6,1,0.933578138793,0.054673871648,0.0580241838636,-0.0580241838636,0.00335031221555,0.889105471177,0.5,0,,,,,,,,0.159105755815,0.0153821320269,0,0.58746777733,,,,,,,,,,,,,,,,,,,7,0,0,0.0329951332179,0,0
R_3Y6DxLHpTdEq7Kh,diabetes,counterfactual,Glucose + BMI,testing,Diabetes,No Diabetes,8,130207,,,0.333333333333,4.564,1.518199432,17.6815,"""Glucose"" - 157(0.701751402823)
""Blood Pressure"" - 74(0.565217391304) -> 77(0.630434782609)
""Insulin"" - 440(0.833127113751)
""BMI"" - 39.4(0.66732228154)
""Age"" - 30(0.243243243243)",,0.8,0.0652173913043,Diabetes,0,0.237539672844,0.4427041147,0.440961407517,-0.00174270718285,0,,,,,,Blood Pressure,0.0652173913043,-0.0267215101371,0.059038592483,0,far from boundary,0,0,1,6,6,6,1,0.9066921609,0.137479314236,0.139217055916,-0.139217055916,0.00173774167973,0.90663237085,0.5,0,,,,,,,,0.159105755815,0.0546961589482,0,0.532055537055,,,,,,,,,,,,,,,,,,,8,0,0.0652173913043,0,0,0
R_3Y6DxLHpTdEq7Kh,diabetes,counterfactual,Glucose + BMI,testing,Diabetes,No Diabetes,9,130208,,,0.333333333333,4.645,1.53579137227,17.6815,"""Glucose"" - 111(0.310661452134)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 207(0.352635486266) -> 230(0.400065990266)
""BMI"" - 37.1(0.586541163248)
""Age"" - 56(0.945945945946)",,0.8,0.0474305040007,Diabetes,0,0.301471667249,0.378484007523,0.375625208584,-0.00285879893892,0,,,,,,Insulin,0.0474305040007,-0.0602734252809,0.124374791416,0,far from boundary,0,0,1,6,6,6,1,0.9905138992,0.187566199816,0.206403548021,-0.206403548021,0.0188373482047,0.843815614333,0.5,0,,,,,,,,0.159105755815,0.0329945710451,0,0.733491424334,,,,,,,,,,,,,,,,,,,9,0,0,0.0474305040007,0,0
R_3Y6DxLHpTdEq7Kh,diabetes,counterfactual,Glucose + BMI,testing,Diabetes,No Diabetes,10,130209,,,0.333333333333,6.155,1.81726475964,17.6815,"""Glucose"" - 122(0.404182962081)
""Blood Pressure"" - 90(0.913043478261)
""Insulin"" - 220(0.379444032005) -> 274(0.490802606616)
""BMI"" - 49.7(1)
""Age"" - 31(0.27027027027)",,0.8,0.11135857461,Diabetes,0,0.21135857461,0.475402330642,0.472317322199,-0.00308500844256,0,,,,,,Insulin,0.11135857461,-0.0277033758142,0.027682677801,0,far from boundary,0,0,1,6,6,6,1,0.977728285078,0.0585422796506,0.0598550314481,-0.0598550314481,0.00131275179745,0.860539129292,0.5,0,,,,,,,,0.159105755815,0.110992515268,0,0.615026981511,,,,,,,,,,,,,,,,,,,10,0,0,0.11135857461,0,0
R_3Y6DxLHpTdEq7Kh,diabetes,counterfactual,Glucose + BMI,testing,No Diabetes,Diabetes,11,130300,,,0.333333333333,6.257,1.83370083702,17.6815,"""Glucose"" - 188(0.965312021765)
""Blood Pressure"" - 82(0.739130434783)
""Insulin"" - 185(0.307267178091)
""BMI"" - 32(0.407417813993)
""Age"" - 22(0.027027027027) -> 39(0.486486486486)",,0.8,0.459459459459,Diabetes,1,0.559541645467,0.47914363584,0.662076435071,0.182932799232,1,,,,,,Age,0.459459459459,0.398147857152,0.162076435071,0,far from boundary,0,1,0,6,6,6,1,0.897400737469,0.0510070332363,0.390489767599,0.390489767599,0.339482734363,0.867734256517,0.5,0,,,,,,,,0.159105755815,0.535706621945,,0.685436247968,,,,,,,,,,,,,,,,,,,11,0,0,0,0,0.459459459459
R_3Y6DxLHpTdEq7Kh,diabetes,counterfactual,Glucose + BMI,testing,No Diabetes,Diabetes,12,130301,,,0.333333333333,7.693,2.04031082448,17.6815,"""Glucose"" - 169(0.80377486822)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 125(0.183535428524) -> 191(0.319640353048)
""BMI"" - 29.9(0.33366114077)
""Age"" - 31(0.27027027027)",,0.8,0.136104924524,No Diabetes,0,0.237443783754,0.471507571159,0.477277385319,0.00576981415972,1,,,,,,Insulin,0.136104924524,0.042392398217,0.022722614681,0,far from boundary,0,0,1,6,6,6,1,0.954105330668,0.0681400565705,0.0543200186825,-0.0543200186825,-0.013820037888,0.922170558081,0.5,0,,,,,,,,0.159105755815,0.141185267871,1,0.384403066086,,,,,,,,,,,,,,,,,,,12,0,0,0.136104924524,0,0
R_3Y6DxLHpTdEq7Kh,diabetes,counterfactual,Glucose + BMI,testing,No Diabetes,Diabetes,13,130302,,,0.333333333333,38.45,3.64935869595,17.6815,"""Glucose"" - 144(0.591225981976)
""Blood Pressure"" - 58(0.217391304348)
""Insulin"" - 140(0.214468365916)
""BMI"" - 29.5(0.319612250632) -> 34.35128(0.49)
""Age"" - 37(0.432432432432)",,0.8,0.170387749368,Diabetes,1,0.055,0.457524313708,0.521086985386,0.0635626716778,1,,,,,,BMI,0.170387749368,0.37304719332,0.021086985386,0,far from boundary,0,1,1,6,6,6,1,0.965922450126,0.0899558203792,0.0445772520648,0.0445772520648,-0.0453785683144,0.89491882682,0.5,0,,,,,,,,0.159105755815,0.183013369901,1,0.48145812777,,,,,,,,,,,,,,,,,,,13,0,0,0,0.170387749368,0
R_3Y6DxLHpTdEq7Kh,diabetes,counterfactual,Glucose + BMI,testing,No Diabetes,Diabetes,14,130303,,,0.333333333333,6.516,1.87426069074,17.6815,"""Glucose"" - 136(0.523210338378)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 135(0.204157386785)
""BMI"" - 26(0.196684461928) -> 35(0.512784490025)
""Age"" - 51(0.810810810811)",,0.8,0.316100028098,Diabetes,1,0.215284490025,0.461206551844,0.628140449883,0.166933898039,1,,,,,,BMI,0.316100028098,0.528104660551,0.128140449883,0,far from boundary,0,1,1,6,6,6,1,0.940868773022,0.0439971594513,0.205339182739,0.205339182739,0.161342023287,0.914303138634,0.5,0,,,,,,,,0.159105755815,0.360795337676,1,0.744584334929,,,,,,,,,,,,,,,,,,,14,0,0,0,0.316100028098,0
R_3Y6DxLHpTdEq7Kh,diabetes,counterfactual,Glucose + BMI,testing,No Diabetes,Diabetes,15,130304,,,0.333333333333,4.194,1.43365493248,17.6815,"""Glucose"" - 147(0.616731848325)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 293(0.529984327312)
""BMI"" - 34.9(0.509272267491)
""Age"" - 30(0.243243243243) -> 39(0.486486486486)",,0.8,0.243243243243,Diabetes,1,0.376470975752,0.456284584367,0.552397439803,0.0961128554362,1,,,,,,Age,0.243243243243,0.395130627905,0.052397439803,0,far from boundary,0,1,0,6,6,6,1,0.951351351351,0.104700083858,0.122916747143,0.122916747143,0.018216663285,0.886439618065,0.5,0,,,,,,,,0.159105755815,0.271903566233,,0.40594256816,,,,,,,,,,,,,,,,,,,15,0,0,0,0,0.243243243243
R_3Y6DxLHpTdEq7Kh,diabetes,counterfactual,Glucose + BMI,testing,No Diabetes,Diabetes,16,130305,,,0.333333333333,4.776,1.56360337609,17.6815,"""Glucose"" - 123(0.412684917531)
""Blood Pressure"" - 100(1)
""Insulin"" - 240(0.420687948528)
""BMI"" - 57.3(1)
""Age"" - 22(0.027027027027) -> 34(0.351351351351)",,0.8,0.324324324324,Diabetes,1,0.451136375797,0.498825750363,0.596261246054,0.0974354956914,1,,,,,,Age,0.324324324324,0.300426111715,0.096261246054,1,near boundary,0,1,0,6,6,6,1,0.956443305042,0.0975567477394,0.121078094583,0.121078094583,0.0235213468439,0.842654931436,0.5,0,,,,,,,,0.159105755815,0.370829712125,,1.37533240279,,,,,,,,,,,,,,,,,,,16,0,0,0,0,0.324324324324
R_3Y6DxLHpTdEq7Kh,diabetes,counterfactual,Glucose + BMI,testing,No Diabetes,Diabetes,17,130306,,,0.333333333333,5.612,1.72490716224,17.6815,"""Glucose"" - 117(0.361673184833)
""Blood Pressure"" - 86(0.826086956522)
""Insulin"" - 105(0.142291512002) -> 152(0.239214715829)
""BMI"" - 39.1(0.656785613936)
""Age"" - 42(0.567567567568)",,0.8,0.0969232038274,Diabetes,1,0.197637589891,0.47579270031,0.520785492638,0.0449927923281,1,,,,,,Insulin,0.0969232038274,0.464210741612,0.020785492638,0,far from boundary,0,1,1,6,6,6,1,0.945294015542,0.0253928635876,0.0242357197038,0.0242357197038,-0.00115714388374,0.942204495859,0.5,0,,,,,,,,0.159105755815,0.0933800762502,1,0.385900724535,,,,,,,,,,,,,,,,,,,17,0,0,0.0969232038274,0,0
R_3Y6DxLHpTdEq7Kh,diabetes,counterfactual,Glucose + BMI,testing,No Diabetes,Diabetes,18,130307,,,0.333333333333,9.23,2.22245904851,17.6815,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 184(0.305204982265)
""BMI"" - 36.6(0.568980050576) -> 39.47624(0.67)
""Age"" - 46(0.675675675676)",,0.8,0.101019949424,No Diabetes,0,0.0275,0.410097907251,0.481807830188,0.0717099229372,1,,,,,,BMI,0.101019949424,0.709859026322,0.018192169812,0,far from boundary,0,0,1,6,6,6,1,0.979796010115,0.0898788564425,0.0179977158159,-0.0179977158159,-0.0718811406266,0.91962270613,0.5,0,,,,,,,,0.159105755815,0.0983784710319,1,0.462428756509,,,,,,,,,,,,,,,,,,,18,0,0,0,0.101019949424,0
R_3Y6DxLHpTdEq7Kh,diabetes,counterfactual,Glucose + BMI,testing,No Diabetes,Diabetes,19,130308,,,0.333333333333,10.031,2.3056802979,17.6815,"""Glucose"" - 133(0.497704472029)
""Blood Pressure"" - 102(1)
""Insulin"" - 140(0.214468365916)
""BMI"" - 32.8(0.435515594268)
""Age"" - 45(0.648648648649) -> 49(0.756756756757)",,0.8,0.108108108108,Diabetes,1,0.21009251384,0.466495820489,0.512476428681,0.0459806081913,1,,,,,,Age,0.108108108108,0.42532062577,0.012476428681,0,far from boundary,0,1,0,6,6,6,1,0.978378378378,0.0133659365246,0.0384574098234,0.0384574098234,0.0250914732988,0.840763325401,0.5,0,,,,,,,,0.159105755815,0.107026656413,,0.907385798703,,,,,,,,,,,,,,,,,,,19,0,0,0,0,0.108108108108
R_3Y6DxLHpTdEq7Kh,diabetes,counterfactual,Glucose + BMI,testing,No Diabetes,Diabetes,20,130309,,,0.333333333333,5.13,1.63510565918,17.6815,"""Glucose"" - 143(0.582724026526)
""Blood Pressure"" - 84(0.782608695652)
""Insulin"" - 310(0.565041656356)
""BMI"" - 42.4(0.772688957572)
""Age"" - 22(0.027027027027) -> 32(0.297297297297)",,0.8,0.27027027027,Diabetes,1,0.415081312698,0.481679327756,0.547462412081,0.0657830843243,1,,,,,,Age,0.27027027027,0.243397412,0.047462412081,1,near boundary,0,1,0,6,6,6,1,0.945945945946,0.102945766638,0.139783038928,0.139783038928,0.0368372722902,0.883887558013,0.5,0,,,,,,,,0.159105755815,0.304878948197,,0.579629117584,,,,,,,,,,,,,,,,,,,20,0,0,0,0,0.27027027027
R_3qfLJqm5RZmyABk,diabetes,none,Glucose + BMI,training,Diabetes,,1,130100,Diabetes,1,0.75,13.4,2.59525470696,13.796,"""Glucose"" - 145(0.599727937426)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 130(0.193846407655)
""BMI"" - 37.9(0.614638943523)
""Age"" - 40(0.513513513514)",,,,,,,,,,,-0.153035198096,0,0,-0.165074459118,0,,,,,,,0,,,5,8,10,1,,,,,,,0.9,0,,,,,,,,0.427002125739,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0
R_3qfLJqm5RZmyABk,diabetes,none,Glucose + BMI,training,Diabetes,,2,130101,Diabetes,1,0.75,13.469,2.60039074862,13.796,"""Glucose"" - 120(0.387179051182)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 150(0.235090324177)
""BMI"" - 42.3(0.769176735038)
""Age"" - 48(0.72972972973)",,,,,,,,,,,-0.153035198096,0,0,-0.15102556898,0,,,,,,,0,,,5,8,10,1,,,,,,,0.9,0,,,,,,,,0.427002125739,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
R_3qfLJqm5RZmyABk,diabetes,none,Glucose + BMI,training,Diabetes,,3,130102,Diabetes,1,0.75,15.715,2.75461567025,13.796,"""Glucose"" - 136(0.523210338378)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 110(0.152602491133)
""BMI"" - 37.1(0.586541163248)
""Age"" - 43(0.594594594595)",,,,,,,,,,,-0.153035198096,0,0,-0.154537791514,0,,,,,,,0,,,5,8,10,1,,,,,,,0.9,0,,,,,,,,0.427002125739,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
R_3qfLJqm5RZmyABk,diabetes,none,Glucose + BMI,training,No Diabetes,,4,130103,No Diabetes,1,0.75,23.662,3.16387038583,13.796,"""Glucose"" - 154(0.676245536473)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 126(0.18559762435)
""BMI"" - 31.3(0.382832256252)
""Age"" - 37(0.432432432432)",,,,,,,,,,,0.153035198096,0,0,0.15102556898,0,,,,,,,0,,,5,8,10,1,,,,,,,0.9,0,,,,,,,,0.427002125739,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
R_3qfLJqm5RZmyABk,diabetes,none,Glucose + BMI,training,No Diabetes,,5,130104,Diabetes,0,0.75,23.086,3.13922637319,13.796,"""Glucose"" - 158(0.710253358272)
""Blood Pressure"" - 76(0.608695652174)
""Insulin"" - 245(0.430998927658)
""BMI"" - 31.6(0.393368923855)
""Age"" - 28(0.189189189189)",,,,,,,,,,,0.153035198096,0,0,0.158050014049,0,,,,,,,0,,,5,8,10,1,,,,,,,0.9,0,,,,,,,,0.427002125739,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
R_3qfLJqm5RZmyABk,diabetes,none,Glucose + BMI,training,No Diabetes,,6,130105,No Diabetes,1,0.75,19.177,2.95371164429,13.796,"""Glucose"" - 123(0.412684917531)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 94(0.119607357915)
""BMI"" - 33.1(0.446052261871)
""Age"" - 40(0.513513513514)",,,,,,,,,,,0.153035198096,0,0,0.154537791514,0,,,,,,,0,,,5,8,10,1,,,,,,,0.9,0,,,,,,,,0.427002125739,,,,,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
R_3qfLJqm5RZmyABk,diabetes,none,Glucose + BMI,training,Diabetes,,7,130106,Diabetes,1,0.75,13.447,2.59875603284,13.796,"""Glucose"" - 120(0.387179051182)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 200(0.338200115483)
""BMI"" - 38.9(0.649761168868)
""Age"" - 41(0.540540540541)",,,,,,,,,,,0,-0.152173913043,-0.154664686959,0,0,,,,,,,0,,,5,8,10,1,,,,,,,0.9,0,,,,,,,,0.427002125739,,,,,,,,,,,,,,,,,,,,,,7,0,0,0,0,0
R_3qfLJqm5RZmyABk,diabetes,none,Glucose + BMI,training,Diabetes,,8,130107,Diabetes,1,0.75,13.452,2.59912779388,13.796,"""Glucose"" - 153(0.667743581024)
""Blood Pressure"" - 82(0.739130434783)
""Insulin"" - 485(0.925925925926)
""BMI"" - 40.6(0.709468951953)
""Age"" - 23(0.0540540540541)",,,,,,,,,,,0,-0.152173913043,-0.158789078611,0,0,,,,,,,0,,,5,8,10,1,,,,,,,0.9,0,,,,,,,,0.427002125739,,,,,,,,,,,,,,,,,,,,,,8,0,0,0,0,0
R_3qfLJqm5RZmyABk,diabetes,none,Glucose + BMI,training,Diabetes,,9,130108,Diabetes,1,0.75,11.146,2.41108068915,13.796,"""Glucose"" - 173(0.837782690019)
""Blood Pressure"" - 84(0.782608695652)
""Insulin"" - 474(0.903241771839)
""BMI"" - 35.7(0.537370047766)
""Age"" - 22(0.027027027027)",,,,,,,,,,,0,-0.152173913043,-0.152602491133,0,0,,,,,,,0,,,5,8,10,1,,,,,,,0.9,0,,,,,,,,0.427002125739,,,,,,,,,,,,,,,,,,,,,,9,0,0,0,0,0
R_3qfLJqm5RZmyABk,diabetes,none,Glucose + BMI,training,No Diabetes,,10,130109,Diabetes,0,0.75,24.651,3.20481746762,13.796,"""Glucose"" - 129(0.46369665023)
""Blood Pressure"" - 76(0.608695652174)
""Insulin"" - 122(0.177348841046)
""BMI"" - 35.9(0.544394492835)
""Age"" - 39(0.486486486486)",,,,,,,,,,,0,0.152173913043,0.156726882785,0,0,,,,,,,0,,,5,8,10,1,,,,,,,0.9,0,,,,,,,,0.427002125739,,,,,,,,,,,,,,,,,,,,,,10,0,0,0,0,0
R_3qfLJqm5RZmyABk,diabetes,none,Glucose + BMI,training,No Diabetes,,11,130110,Diabetes,0,0.75,13.243,2.58346911094,13.796,"""Glucose"" - 128(0.45519469478)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 182(0.301080590613)
""BMI"" - 43.3(0.804298960382)
""Age"" - 31(0.27027027027)",,,,,,,,,,,0,0.152173913043,0.164975666089,0,0,,,,,,,0,,,5,8,10,1,,,,,,,0.9,0,,,,,,,,0.427002125739,,,,,,,,,,,,,,,,,,,,,,11,0,0,0,0,0
R_3qfLJqm5RZmyABk,diabetes,none,Glucose + BMI,training,No Diabetes,,12,130111,No Diabetes,1,0.75,14.123,2.64780467409,13.796,"""Glucose"" - 152(0.659241625574)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 171(0.278396436526)
""BMI"" - 34.2(0.48468670975)
""Age"" - 33(0.324324324324)",,,,,,,,,,,0,0.152173913043,0.154664686959,0,0,,,,,,,0,,,5,8,10,1,,,,,,,0.9,0,,,,,,,,0.427002125739,,,,,,,,,,,,,,,,,,,,,,12,0,0,0,0,0
R_3qfLJqm5RZmyABk,diabetes,none,Glucose + BMI,testing,Diabetes,No Diabetes,1,130200,,,0.75,20.676,3.02897360733,13.796,"""Glucose"" - 154(0.676245536473)
""Blood Pressure"" - 78(0.652173913043) -> 66(0.391304347826)
""Insulin"" - 100(0.131980532871)
""BMI"" - 30.9(0.368783366114)
""Age"" - 45(0.648648648649)",,0.8,0.260869565217,Diabetes,0,0.412152931331,0.411767516955,0.410095900702,-0.00167161625376,0,,,,,,Blood Pressure,-0.260869565217,-0.00640786230609,0.089904099298,0,far from boundary,0,0,1,5,8,10,1,0.917460742727,0.118676458828,0.174775589256,-0.174775589256,0.0560991304276,0.917136603911,0.9,0,,,,,,,,0.427002125739,0.275171870789,1,0.414316980442,,,,,,,,,,,,,,,,,,,1,0,-0.260869565217,0,0,0
R_3qfLJqm5RZmyABk,diabetes,none,Glucose + BMI,testing,Diabetes,No Diabetes,2,130201,,,0.75,11.506,2.44286863844,13.796,"""Glucose"" - 149(0.633735759225)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 127(0.187659820177)
""BMI"" - 29.3(0.312587805563) -> 25.24024(0.17)
""Age"" - 42(0.567567567568)",,0.8,0.142587805563,No Diabetes,1,0.0425,0.483539690781,0.553116162687,0.0695764719062,1,,,,,,BMI,-0.142587805563,0.487955275218,0.053116162687,1,near boundary,0,1,1,5,8,10,1,0.948681414217,0.0323992776757,0.063093958125,0.063093958125,0.0306946804493,0.90410082276,0.9,0,,,,,,,,0.427002125739,0.143096802396,1,0.336908080638,,,,,,,,,,,,,,,,,,,2,0,0,0,-0.142587805563,0
R_3qfLJqm5RZmyABk,diabetes,none,Glucose + BMI,testing,Diabetes,No Diabetes,3,130202,,,0.75,9.192,2.21833354055,13.796,"""Glucose"" - 144(0.591225981976)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 228(0.395941598614) -> 167(0.270147653221)
""BMI"" - 33.9(0.474150042147)
""Age"" - 40(0.513513513514)",,0.8,0.125793945393,Diabetes,0,0.23744398754,0.4679117222,0.473371487157,0.00545976495718,1,,,,,,Insulin,-0.125793945393,0.0434024462793,0.026628512843,0,far from boundary,0,0,1,5,8,10,1,0.974841210921,0.0764467974998,0.0636737321801,-0.0636737321801,-0.0127730653197,0.931606309931,0.9,0,,,,,,,,0.427002125739,0.124344543071,1,0.467762395737,,,,,,,,,,,,,,,,,,,3,0,0,-0.125793945393,0,0
