participant,domain,xai,phase,original label,target label,trial number,instance id,training response,training correct (0/1),participant training accuracy,response time (seconds),log(time),participant median time,attribute values before and after,explanation,sparsity,dist user CF from orig,user CF label,successful CF,distance to closest minimal counterfactual,confidence for target label original,confidence for target label user CF,delta confidence of target label,user CF increase target label confidence?,x_1_change,x_2_change,x_3_change,x_4_change,x_5_change,x_1_changed,x_2_changed,x_3_changed,x_4_changed,x_5_changed,delta confidence/change amount,confidence of counterfactual - 50%,close to boundary old,distance to boundary,CRT-2 score (0-4),successful counterfactual (continuous),actionability (0/1),plausibility,abs dist original to boundary,abs dist user CF to boundary,sign dist user CF to boundary,boundary dist change (user - original),plausibility (subset),participant level correct direction change,% x4_changed > 50,cognitive model v0.1 family,explanation reliance (η),global relevance reliance (α),additive change margin (ρ),exemplar locality (λ),remembered-change reliance (β),age treated as actionable (0/1),mean participant CF dist to orig,Norm(proximity),x_1_changed_in_training_cf_direction,x_2_changed_in_training_cf_direction,x_3_changed_in_training_cf_direction,x_4_changed_in_training_cf_direction,x_5_changed_in_training_cf_direction,dist to nearest training instance (L1 normalized),nearest training instance id,opposite-class centroid distance original (L1 normalized),opposite-class centroid distance new (L1 normalized),opposite-class centroid distance change (new - original),same-class centroid distance original (L1 normalized),participant mean boundary distance new,participant median boundary distance new,participant SD boundary distance new,participant IQR boundary distance new,instance mean boundary distance new,instance median boundary distance new,instance SD boundary distance new,instance testing row count,x_1_absolute_change,x_1_signed_change_toward_training_cf_direction,x_2_absolute_change,x_2_signed_change_toward_training_cf_direction,x_3_absolute_change,x_3_signed_change_toward_training_cf_direction,x_4_absolute_change,x_4_signed_change_toward_training_cf_direction,x_5_absolute_change,x_5_signed_change_toward_training_cf_direction,median response time < 10,x_1 Glucose SHAP change Δφ,x_2 Blood Pressure SHAP change Δφ,x_3 Insulin SHAP change Δφ,x_4 BMI SHAP change Δφ,x_5 Age SHAP change Δφ,x_1 Glucose target-helpful SHAP change,x_2 Blood Pressure target-helpful SHAP change,x_3 Insulin target-helpful SHAP change,x_4 BMI target-helpful SHAP change,x_5 Age target-helpful SHAP change,x_1_train_change,x_2_train_change,x_3_train_change,x_4_train_change,x_5_train_change,mean(proximity),mean(sparsity),sign dist user CF + original dist,x_1 Glucose original value,x_2 Blood Pressure original value,x_3 Insulin original value,x_4 BMI original value,x_5 Age original value,x_1 Glucose final changed value,x_2 Blood Pressure final changed value,x_3 Insulin final changed value,x_4 BMI final changed value,x_5 Age final changed value
R_60Vourt3Kluat5u,diabetes,attribution,testing,No Diabetes,Diabetes,18,160205,,,0.75,7.451,2.0083482516,9.314,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 74(0.565217391304) -> 60(0.260869565217)
""Insulin"" - 46(0.0206219582612)
""BMI"" - 19.5(0)
""Age"" - 28(0.189189189189)",,0.8,0.3043478261,No Diabetes,0,0.6874085171,4.5595059e-6,0.0001937779,0.0001892184,1,,-0.304347826,,,,0,1,0,0,0,0.0006217176,0.4998062221,0,far from boundary,2,0,1,0.960949225,0.2844351188,0.1443865076,-0.144386508,-0.140048611,0.8931083714,0.75,1,feature contribution,1,0,0.15,,,0,0.5925646133,0.1693278956,,0,,,,0.230110317,160103,1.6338507964,1.9381986224,0.3043478261,0.9211992276,0.140149305,0.1193831995,0.0852776177,0.0718577368,0.1860650222,0.1443865076,0.1492789479,62,,,0.3043478261,-0.304347826,,,,,,,0,,0,,,,,0,,,,,,,,,0.5925646133,,0.1400486112,100,74,46,19.5,28,,60,,,
R_60Vourt3Kluat5u,diabetes,attribution,testing,No Diabetes,Diabetes,19,160206,,,0.75,6.256,1.8335410032,9.314,"""Glucose"" - 103(0.242645808536)
""Blood Pressure"" - 80(0.695652173913) -> 59(0.239130434783)
""Insulin"" - 82(0.0948610080013)
""BMI"" - 19.4(0)
""Age"" - 22(0.027027027027)",,0.8,0.4565217391,No Diabetes,0,1.1342608624,2.604494e-11,0.0013825444,0.0013825443,1,,-0.456521739,,,,0,1,0,0,0,0.0030284304,0.4986174556,0,far from boundary,2,0,1,0.9626531176,0.5589463979,0.0973042784,-0.097304278,-0.461642119,0.8512269396,0.75,1,feature contribution,1,0,0.15,,,0,0.5925646133,0.2564248978,,0,,,,0.2873435629,160103,1.6672825352,2.0223549989,0.3550724638,1.1140512563,0.140149305,0.1193831995,0.0852776177,0.0718577368,0.2256563117,0.1917100738,0.1691444649,62,,,0.4565217391,-0.456521739,,,,,,,0,,0,,,,,0,,,,,,,,,0.5925646133,,0.4616421195,103,80,82,19.4,22,,59,,,
R_60Vourt3Kluat5u,diabetes,attribution,testing,No Diabetes,Diabetes,20,160218,,,0.75,11.748,2.4636830133,9.314,"""Glucose"" - 154(0.676245536473) -> 103(0.242645808536)
""Blood Pressure"" - 74(0.565217391304) -> 60(0.260869565217)
""Insulin"" - 193(0.3237647447)
""BMI"" - 29.3(0.312587805563)
""Age"" - 39(0.486486486486)",,0.6,0.737947554,No Diabetes,0,0.9380288923,0.0239115963,0.2994495079,0.2755379116,1,-0.433599728,-0.304347826,,,,1,1,0,0,0,0.3733841384,0.2005504921,0,far from boundary,2,0,1,0.9323923348,0.0818222237,0.0132189204,-0.01321892,-0.068603303,0.8435622,0.75,1,feature contribution,1,0,0.15,,,0,0.5925646133,0.4174994496,0,0,,,,0.3901305655,160101,0.5082740208,0.9996648668,0.491390846,0.7356625016,0.140149305,0.1193831995,0.0852776177,0.0718577368,0.0881326827,0.0710283616,0.0742651953,62,0.4335997279,-0.433599728,0.3043478261,-0.304347826,,,,,,,0,0,0,,,,0,0,,,,,,,,,0.5925646133,,0.0686033033,154,74,193,29.3,39,103,60,,,
R_6ltB5PoMoQ8gakx,diabetes,counterfactual,training,Diabetes,,1,160106,No Diabetes,0,0.6666666667,58.642,4.0714511634,15.896,"""Glucose"" - 120(0.387179051182)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 200(0.338200115483)
""BMI"" - 38.9(0.649761168868)
""Age"" - 41(0.540540540541)","""Glucose"" - 120(0.387179051182)
""Blood Pressure"" - 80(0.695652173913) -> 75.4(0.595652173913)
""Insulin"" - 200(0.338200115483) -> 151.51(0.238204239875)
""BMI"" - 38.9(0.649761168868)
""Age"" - 41(0.540540540541)",,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,0.9,1,feature contribution,0.5,0,0.1,,,0,0.6327392122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,-0.1,-0.099995876,,,0.6327392122,,,120,80,200,38.9,41,,75.4,151.51,,
R_6ltB5PoMoQ8gakx,diabetes,counterfactual,training,No Diabetes,,2,160110,Diabetes,0,0.6666666667,31.904,3.4627313938,15.896,"""Glucose"" - 180(0.897296378167)
""Blood Pressure"" - 64(0.347826086957)
""Insulin"" - 70(0.0701146580879)
""BMI"" - 34(0.477662264681)
""Age"" - 26(0.135135135135)","""Glucose"" - 180(0.897296378167)
""Blood Pressure"" - 64(0.347826086957) -> 71(0.5)
""Insulin"" - 70(0.0701146580879) -> 118.49(0.170110533696)
""BMI"" - 34(0.477662264681)
""Age"" - 26(0.135135135135)",,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,0.9,1,feature contribution,0.5,0,0.1,,,0,0.6327392122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.152173913,0.0999958756,,,0.6327392122,,,180,64,70,34,26,,71,118.49,,
R_6ltB5PoMoQ8gakx,diabetes,counterfactual,training,No Diabetes,,3,160111,No Diabetes,1,0.6666666667,23.591,3.1608652834,15.896,"""Glucose"" - 103(0.242645808536)
""Blood Pressure"" - 30(0)
""Insulin"" - 83(0.0969232038274)
""BMI"" - 43.3(0.804298960382)
""Age"" - 33(0.324324324324)","""Glucose"" - 103(0.242645808536)
""Blood Pressure"" - 30(0) -> 92(0.95652173913)
""Insulin"" - 83(0.0969232038274) -> 155(0.245401303308)
""BMI"" - 43.3(0.804298960382)
""Age"" - 33(0.324324324324)",,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,0.9,1,feature contribution,0.5,0,0.1,,,0,0.6327392122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1.347826087,0.1484780995,,,0.6327392122,,,103,30,83,43.3,33,,92,155,,
R_6ltB5PoMoQ8gakx,diabetes,counterfactual,training,Diabetes,,4,160108,Diabetes,1,0.6666666667,13.134,2.5752042878,15.896,"""Glucose"" - 95(0.174630164938)
""Blood Pressure"" - 82(0.739130434783)
""Insulin"" - 180(0.296956198961)
""BMI"" - 35(0.512784490025)
""Age"" - 43(0.594594594595)","""Glucose"" - 95(0.174630164938)
""Blood Pressure"" - 82(0.739130434783) -> 77.4(0.639130434783)
""Insulin"" - 180(0.296956198961) -> 131.51(0.196960323352)
""BMI"" - 35(0.512784490025)
""Age"" - 43(0.594594594595)",,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,0.9,1,feature contribution,0.5,0,0.1,,,0,0.6327392122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,-0.1,-0.099995876,,,0.6327392122,,,95,82,180,35,43,,77.4,131.51,,
R_6ltB5PoMoQ8gakx,diabetes,counterfactual,training,Diabetes,,5,160107,Diabetes,1,0.6666666667,12.058,2.4897283401,15.896,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 184(0.305204982265)
""BMI"" - 36.6(0.568980050576)
""Age"" - 46(0.675675675676)","""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 78(0.652173913043) -> 73.4(0.552173913043)
""Insulin"" - 184(0.305204982265) -> 135.51(0.205209106657)
""BMI"" - 36.6(0.568980050576)
""Age"" - 46(0.675675675676)",,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,0.9,1,feature contribution,0.5,0,0.1,,,0,0.6327392122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,-0.1,-0.099995876,,,0.6327392122,,,100,78,184,36.6,46,,73.4,135.51,,
R_6ltB5PoMoQ8gakx,diabetes,counterfactual,training,No Diabetes,,6,160109,No Diabetes,1,0.6666666667,16.528,2.8050559124,15.896,"""Glucose"" - 191(0.990817888114)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 130(0.193846407655)
""BMI"" - 30.9(0.368783366114)
""Age"" - 34(0.351351351351)","""Glucose"" - 191(0.990817888114)
""Blood Pressure"" - 68(0.434782608696) -> 72.6(0.534782608696)
""Insulin"" - 130(0.193846407655) -> 178.49(0.293842283263)
""BMI"" - 30.9(0.368783366114)
""Age"" - 34(0.351351351351)",,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,0.9,1,feature contribution,0.5,0,0.1,,,0,0.6327392122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.1,0.0999958756,,,0.6327392122,,,191,68,130,30.9,34,,72.6,178.49,,
R_6ltB5PoMoQ8gakx,diabetes,counterfactual,training,Diabetes,,7,160102,Diabetes,1,0.6666666667,11.814,2.4692852689,15.896,"""Glucose"" - 187(0.956810066315)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 304(0.552668481399)
""BMI"" - 37.7(0.607614498455)
""Age"" - 41(0.540540540541)","""Glucose"" - 187(0.956810066315) -> 150(0.642237714674)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 304(0.552668481399)
""BMI"" - 37.7(0.607614498455) -> 34.85(0.507516156224)
""Age"" - 41(0.540540540541)",,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,0.9,1,feature contribution,0.5,0,0.1,,,0,0.6327392122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,-0.314572352,,,-0.100098342,,0.6327392122,,,187,68,304,37.7,41,150,,,34.85,
R_6ltB5PoMoQ8gakx,diabetes,counterfactual,training,No Diabetes,,8,160105,No Diabetes,1,0.6666666667,11.654,2.4556494687,15.896,"""Glucose"" - 116(0.353171229383)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 87(0.105171987132)
""BMI"" - 22.1(0.0597077830851)
""Age"" - 37(0.432432432432)","""Glucose"" - 116(0.353171229383) -> 132(0.489202516579)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 87(0.105171987132)
""BMI"" - 22.1(0.0597077830851) -> 27.1(0.235318909806)
""Age"" - 37(0.432432432432)",,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,0.9,1,feature contribution,0.5,0,0.1,,,0,0.6327392122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0.1360312872,,,0.1756111267,,0.6327392122,,,116,72,87,22.1,37,132,,,27.1,
R_6ltB5PoMoQ8gakx,diabetes,counterfactual,training,Diabetes,,9,160101,No Diabetes,0,0.6666666667,29.911,3.3982263057,15.896,"""Glucose"" - 149(0.633735759225)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 127(0.187659820177)
""BMI"" - 29.3(0.312587805563)
""Age"" - 42(0.567567567568)","""Glucose"" - 149(0.633735759225) -> 137.24(0.533752763136)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 127(0.187659820177)
""BMI"" - 29.3(0.312587805563) -> 25.9(0.193172239393)
""Age"" - 42(0.567567567568)",,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,0.9,1,feature contribution,0.5,0,0.1,,,0,0.6327392122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,-0.099982996,,,-0.119415566,,0.6327392122,,,149,68,127,29.3,42,137.24,,,25.9,
R_6ltB5PoMoQ8gakx,diabetes,counterfactual,training,No Diabetes,,10,160103,Diabetes,0,0.6666666667,15.264,2.7254971147,15.896,"""Glucose"" - 99(0.208637986737)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 64(0.0577414831312)
""BMI"" - 19.3(0)
""Age"" - 30(0.243243243243)","""Glucose"" - 99(0.208637986737) -> 111(0.310661452134)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 64(0.0577414831312)
""BMI"" - 19.3(0) -> 27.7(0.256392245013)
""Age"" - 30(0.243243243243)",,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,0.9,1,feature contribution,0.5,0,0.1,,,0,0.6327392122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0.1020234654,,,0.2950266929,,0.6327392122,,,99,80,64,19.3,30,111,,,27.7,
R_6ltB5PoMoQ8gakx,diabetes,counterfactual,training,Diabetes,,11,160100,Diabetes,1,0.6666666667,18.82,2.9349201342,15.896,"""Glucose"" - 186(0.948308110865)
""Blood Pressure"" - 90(0.913043478261)
""Insulin"" - 225(0.389755011136)
""BMI"" - 34.5(0.495223377353)
""Age"" - 37(0.432432432432)","""Glucose"" - 186(0.948308110865) -> 161(0.735759224622)
""Blood Pressure"" - 90(0.913043478261)
""Insulin"" - 225(0.389755011136)
""BMI"" - 34.5(0.495223377353) -> 30.2(0.344197808373)
""Age"" - 37(0.432432432432)",,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,0.9,1,feature contribution,0.5,0,0.1,,,0,0.6327392122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,-0.212548886,,,-0.151025569,,0.6327392122,,,186,90,225,34.5,37,161,,,30.2,
R_6ltB5PoMoQ8gakx,diabetes,counterfactual,training,No Diabetes,,12,160104,No Diabetes,1,0.6666666667,9.983,2.3008836464,15.896,"""Glucose"" - 95(0.174630164938)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 73(0.0763012455663)
""BMI"" - 25.9(0.193172239393)
""Age"" - 36(0.405405405405)","""Glucose"" - 95(0.174630164938) -> 128(0.45519469478)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 73(0.0763012455663)
""BMI"" - 25.9(0.193172239393) -> 28.75(0.293270581624)
""Age"" - 36(0.405405405405)",,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,0.9,1,feature contribution,0.5,0,0.1,,,0,0.6327392122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0.2805645298,,,0.1000983422,,0.6327392122,,,95,74,73,25.9,36,128,,,28.75,
R_6ltB5PoMoQ8gakx,diabetes,counterfactual,testing,Diabetes,No Diabetes,1,160200,,,0.6666666667,51.429,3.9402022157,15.896,"""Glucose"" - 154(0.676245536473) -> 120(0.387179051182)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 126(0.18559762435)
""BMI"" - 31.3(0.382832256252) -> 27.23328(0.24)
""Age"" - 37(0.432432432432)",,0.6,0.4318987415,Diabetes,0,0.5058287889,0.0117860294,0.3092538663,0.2974678369,1,-0.289066485,,,-0.142832256,,1,0,0,1,0,0.6887443936,0.1907461337,0,far from boundary,2,0,1,0.9410548648,0.0980127824,0.0169401944,-0.016940194,-0.081072588,0.9410548648,0.9,1,feature contribution,0.5,0,0.1,,,0,0.6327392122,0.1970127799,1,,,1,,0.3369080806,160101,0.5608415903,0.4648594362,-0.095982154,0.6737290054,0.092598022,0.0921552163,0.064126057,0.0930827982,0.0942045267,0.0703520035,0.0932843537,62,0.2890664853,0.2890664853,,,,,0.1428322563,0.1428322563,,,0,0.4417255366,,,0,,0.4417255366,,,0,,,,,,,0.6327392122,,0.081072588,154,72,126,31.3,37,120,,,27.23328,
R_6ltB5PoMoQ8gakx,diabetes,counterfactual,testing,Diabetes,No Diabetes,2,160202,,,0.6666666667,32.191,3.4716869104,15.896,"""Glucose"" - 125(0.429688828431) -> 120(0.387179051182)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 115(0.162913470263)
""BMI"" - 31.1(0.375807811183) -> 29.22632(0.31)
""Age"" - 41(0.540540540541)",,0.6,0.1083175884,Diabetes,0,0.2232769056,0.0226086727,0.1128381274,0.0902294547,1,-0.042509777,,,-0.065807811,,1,0,0,1,0,0.8330083419,0.3871618726,0,near boundary,2,0,1,0.9783364823,0.0569726485,0.0319309763,-0.031930976,-0.025041672,0.9311207697,0.9,1,feature contribution,0.5,0,0.1,,,0,0.6327392122,0.0483174644,1,,,1,,0.3625185742,160101,0.4455616254,0.4368051293,-0.008756496,0.6388077573,0.092598022,0.0921552163,0.064126057,0.0930827982,0.1235540605,0.1103595994,0.0985053191,62,0.0425097772,0.0425097772,,,,,0.0658078112,0.0658078112,,,0,0,,,0.0116479432,,0,,,0.0116479432,,,,,,,0.6327392122,,0.0250416722,125,70,115,31.1,41,120,,,29.22632,
R_6ltB5PoMoQ8gakx,diabetes,counterfactual,testing,Diabetes,No Diabetes,3,160212,,,0.6666666667,12.983,2.5636408094,15.896,"""Glucose"" - 111(0.310661452134) -> 133(0.497704472029)
""Blood Pressure"" - 72(0.521739130435) -> 63(0.326086956522)
""Insulin"" - 207(0.352635486266) -> 128(0.189722016003)
""BMI"" - 37.1(0.586541163248)
""Age"" - 56(0.945945945946)",,0.4,0.5456086641,No Diabetes,1,0.3456127885,0.0145223684,0.9977248242,0.9832024558,1,0.1870430199,-0.195652174,-0.16291347,,,1,1,1,0,0,1.802028671,0.4977248242,0,near boundary,2,1,1,0.8908782672,0.0372518432,0.1731133351,0.1731133351,0.1358614918,0.8201758257,0.9,1,feature contribution,0.5,0,0.1,,,0,0.6327392122,0.2492659245,0,1,1,,,0.5592181795,160107,1.413928036,1.1108937148,-0.303034321,0.822492173,0.092598022,0.0921552163,0.064126057,0.0930827982,0.1258676994,0.0853823844,0.1245684753,62,0.1870430199,-0.18704302,0.1956521739,0.1956521739,0.1629134703,0.1629134703,,,,,0,0,-0.315870196,0.3655826844,,,0,-0.315870196,0.3655826844,,,,,,,,0.6327392122,,0.2103651783,111,72,207,37.1,56,133,63,128,,
R_6ltB5PoMoQ8gakx,diabetes,counterfactual,testing,Diabetes,No Diabetes,4,160211,,,0.6666666667,9.972,2.2997811657,15.896,"""Glucose"" - 145(0.599727937426) -> 109(0.293657541234)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 130(0.193846407655) -> 94(0.119607357915)
""BMI"" - 37.9(0.614638943523)
""Age"" - 40(0.513513513514)",,0.6,0.3803094459,No Diabetes,1,0.3803264498,0.0173759568,0.9999977373,0.9826217805,1,-0.306070396,,-0.07423905,,,1,0,1,0,0,2.583742768,0.4999977373,0,far from boundary,2,1,1,0.9255293365,0.0747170723,0.1148914988,0.1148914988,0.0401744265,0.925147296,0.9,1,feature contribution,0.5,0,0.1,,,0,0.6327392122,0.17330594,1,,1,,,0.4190518464,160106,0.9793735863,0.9674822099,-0.011891376,0.3839051767,0.092598022,0.0921552163,0.064126057,0.0930827982,0.1017527879,0.0775711114,0.0888267959,62,0.3060703962,0.3060703962,,,0.0742390497,0.0742390497,,,,,0,0.543580013,,0.1692765932,,,0.543580013,,0.1692765932,,,,,,,,0.6327392122,,0.1896085711,145,80,130,37.9,40,109,,94,,
R_6ltB5PoMoQ8gakx,diabetes,counterfactual,testing,Diabetes,No Diabetes,5,160203,,,0.6666666667,8.646,2.1570967862,15.896,"""Glucose"" - 161(0.735759224622) -> 124(0.421186872981)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 132(0.197970799307) -> 123(0.179411036872)
""BMI"" - 25.5(0.179123349255)
""Age"" - 47(0.702702702703)",,0.6,0.3331321141,No Diabetes,1,0.3332474602,0.0154053958,0.9933032889,0.9778978931,1,-0.314572352,,-0.018559762,,,1,0,1,0,0,2.9354656959,0.4933032889,0,near boundary,2,1,1,0.9544975935,0.060551933,0.1096698,0.1096698,0.0491178671,0.9021205478,0.9,1,feature contribution,0.5,0,0.1,,,0,0.6327392122,0.1516265307,1,,1,,,0.380934036,160101,0.8886281343,0.6688554262,-0.219772708,1.0295529653,0.092598022,0.0921552163,0.064126057,0.0930827982,0.1376307562,0.1360897029,0.0972173195,62,0.3145723516,0.3145723516,,,0.0185597624,0.0185597624,,,,,0,0.6055854075,,0,,,0.6055854075,,0,,,,,,,,0.6327392122,,0.170221733,161,68,132,25.5,47,124,,123,,
R_6ltB5PoMoQ8gakx,diabetes,counterfactual,testing,Diabetes,No Diabetes,6,160214,,,0.6666666667,11.552,2.4468585822,15.896,"""Glucose"" - 104(0.251147763986) -> 120(0.387179051182)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 156(0.247463499134) -> 123(0.179411036872)
""BMI"" - 29.9(0.33366114077)
""Age"" - 41(0.540540540541)",,0.6,0.2040837495,Diabetes,0,0.2680730428,0.0040397564,0.010468791,0.0064290347,1,0.1360312872,,-0.068052462,,,1,0,1,0,0,0.0315019431,0.489531209,0,near boundary,2,0,1,0.9623778928,0.0501717968,0.0731160572,-0.073116057,0.0229442604,0.9133318728,0.9,1,feature contribution,0.5,0,0.1,,,0,0.6327392122,0.0923249086,0,,1,,,0.5233038891,160104,0.75346257,0.5493788206,-0.204083749,0.6879889416,0.092598022,0.0921552163,0.064126057,0.0930827982,0.1124680075,0.0909241077,0.0865221178,62,0.1360312872,-0.136031287,,,0.0680524623,0.0680524623,,,,,0,0,,0,,,0,,0,,,,,,,,0.6327392122,,-0.02294426,104,74,156,29.9,41,120,,123,,
R_6ltB5PoMoQ8gakx,diabetes,counterfactual,testing,Diabetes,No Diabetes,7,160201,,,0.6666666667,14.099,2.6461038729,15.896,"""Glucose"" - 187(0.956810066315) -> 122(0.404182962081)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 200(0.338200115483) -> 128(0.189722016003)
""BMI"" - 36.4(0.561955605507)
""Age"" - 36(0.405405405405)",,0.6,0.7011052037,No Diabetes,1,0.6814978458,0.0000100978,0.8349215135,0.8349114157,1,-0.552627104,,-0.148478099,,,1,0,1,0,0,1.1908504048,0.3349215135,0,far from boundary,2,1,1,0.9406335863,0.2811421175,0.0400058108,0.0400058108,-0.241136307,0.8788371974,0.9,1,feature contribution,0.5,0,0.1,,,0,0.6327392122,0.3207212822,1,,1,,,0.4387406549,160102,1.1026266726,0.5488886967,-0.553737976,0.7680003968,0.092598022,0.0921552163,0.064126057,0.0930827982,0.1364671895,0.1135632332,0.1186592959,62,0.5526271042,0.5526271042,,,0.1484780995,0.1484780995,,,,,0,0.5677578887,,0.3034376992,,,0.5677578887,,0.3034376992,,,,,,,,0.6327392122,,0.3211479283,187,70,200,36.4,36,122,,128,,
R_6ltB5PoMoQ8gakx,diabetes,counterfactual,testing,Diabetes,No Diabetes,8,160213,,,0.6666666667,8.226,2.1072998698,15.896,"""Glucose"" - 117(0.361673184833)
""Blood Pressure"" - 88(0.869565217391)
""Insulin"" - 145(0.224779345047) -> 84(0.0989853996536)
""BMI"" - 34.5(0.495223377353)
""Age"" - 40(0.513513513514)",,0.8,0.1257939454,No Diabetes,1,0.1257980698,0.0076023606,0.591692867,0.5840905065,1,,,-0.125793945,,,0,0,1,0,0,4.6432322688,0.091692867,0,far from boundary,2,1,1,0.9748412109,0.0929170929,0.00678468,0.00678468,-0.086132413,0.8771818409,0.9,1,feature contribution,0.5,0,0.1,,,0,0.6327392122,0.0563483784,,,1,,,0.4882968502,160108,1.0591360307,0.9354042812,-0.12373175,0.6105400015,0.092598022,0.0921552163,0.064126057,0.0930827982,0.1062537727,0.0890795951,0.0943224145,62,,,,,0.1257939454,0.1257939454,,,,,0,,,0.1396424692,,,,,0.1396424692,,,,,,,,0.6327392122,,0.099701773,117,88,145,34.5,40,,,84,,
R_6ltB5PoMoQ8gakx,diabetes,counterfactual,testing,Diabetes,No Diabetes,9,160204,,,0.6666666667,36.69,3.6025042384,15.896,"""Glucose"" - 125(0.429688828431) -> 116(0.353171229383)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 122(0.177348841046) -> 118(0.169100057741)
""BMI"" - 28.9(0.298538915426)
""Age"" - 45(0.648648648649)",,0.6,0.0847663824,No Diabetes,1,0.1152124893,0.0314886929,0.9411307047,0.9096420117,1,-0.076517599,,-0.008248783,,,1,0,1,0,0,10.73116472,0.4411307047,0,near boundary,2,1,1,0.9830467235,0.0395820491,0.0301802525,0.0301802525,-0.009401797,0.9124534951,0.9,1,feature contribution,0.5,0,0.1,,,0,0.6327392122,0.0374949737,1,,1,,,0.352966142,160101,0.5282999156,0.5965687313,0.0682688157,0.7737133544,0.092598022,0.0921552163,0.064126057,0.0930827982,0.1357575649,0.1167453892,0.0834032193,62,0.076517599,0.076517599,,,0.0082487833,0.0082487833,,,,,0,0.1489667063,,0.1195123978,,,0.1489667063,,0.1195123978,,,,,,,,0.6327392122,,0.0697623016,125,70,122,28.9,45,116,,118,,
