domain,source_split,instance_id,prediction,prediction_label,target_label,local_boundary_distance,selected_features,attributions,counterfactual_changes,counterfactual_distance,counterfactual_target_probability,original_profile,counterfactual_profile,attribution_vector,normalized_change_vector,explanation_pattern,cluster
housing,test,2654,0,Cheap,Expensive,0.048695409672490225,bathrooms | floors,bathrooms: -0.083007 | floors: -0.017369,bathrooms: 2.5 -> 2.25 (-0.0909 normalized) | floors: 2.0 -> 1.5 (-0.3333 normalized),0.4242424242424242,0.8332763464866721,"{""sqft_living"":2150.0,""bedrooms"":4.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":2150.0,""bedrooms"":4.0,""bathrooms"":2.25,""floors"":1.5,""grade"":8.0}","[0.0,0.0,-0.08300731757765566,-0.017369437009502345,0.0]","[0.0,0.0,-0.09090909090909091,-0.3333333333333333,0.0]","[0.0,0.0,0.826957575178222,0.17304242482177795,0.0,0.0,0.0,0.09090909090909091,0.3333333333333333,0.0]",0
housing,test,2661,1,Expensive,Cheap,0.01916289654737193,sqft_living | grade,sqft_living: +0.020108 | grade: +0.029492,sqft_living: 2460.0 -> 2459.0 (-0.0003 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.2002840909090909,0.7685448290576229,"{""sqft_living"":2460.0,""bedrooms"":4.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":2459.0,""bedrooms"":4.0,""bathrooms"":2.5,""floors"":2.0,""grade"":7.0}","[0.020107903645179465,0.0,0.0,0.0,0.029491795453644536]","[-0.0002840909090909091,0.0,0.0,0.0,-0.2]","[0.4054037425734347,0.0,0.0,0.0,0.5945962574265653,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,test,2666,1,Expensive,Cheap,0.007799260183735544,sqft_living | grade,sqft_living: +0.007953 | grade: +0.025159,sqft_living: 2420.0 -> 2419.0 (-0.0003 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.2002840909090909,0.7867387367085218,"{""sqft_living"":2420.0,""bedrooms"":4.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":2419.0,""bedrooms"":4.0,""bathrooms"":2.5,""floors"":2.0,""grade"":7.0}","[0.007953360170120247,0.0,0.0,0.0,0.02515871559956442]","[-0.0002840909090909091,0.0,0.0,0.0,-0.2]","[0.24019515494712185,0.0,0.0,0.0,0.7598048450528782,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,test,2671,0,Cheap,Expensive,0.014332682663315626,bathrooms | grade,bathrooms: -0.085982 | grade: +0.074409,bathrooms: 3.25 -> 3.5 (+0.0909 normalized) | grade: 8.0 -> 9.0 (+0.2000 normalized),0.2909090909090909,0.8881932472845009,"{""sqft_living"":1500.0,""bedrooms"":3.0,""bathrooms"":3.25,""floors"":2.0,""grade"":8.0}","{""sqft_living"":1500.0,""bedrooms"":3.0,""bathrooms"":3.5,""floors"":2.0,""grade"":9.0}","[0.0,0.0,-0.08598150427017126,0.0,0.07440937359815869]","[0.0,0.0,0.09090909090909091,0.0,0.2]","[0.0,0.0,0.5360747781476466,0.0,0.4639252218523534,0.0,0.0,0.09090909090909091,0.0,0.2]",0
housing,test,2675,0,Cheap,Expensive,0.02728938329528915,bathrooms | grade,bathrooms: -0.180112 | grade: +0.090245,bathrooms: 2.5 -> 2.25 (-0.0909 normalized) | grade: 8.0 -> 9.0 (+0.2000 normalized),0.2909090909090909,0.9363565375038493,"{""sqft_living"":1470.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":1470.0,""bedrooms"":3.0,""bathrooms"":2.25,""floors"":2.0,""grade"":9.0}","[0.0,0.0,-0.18011236191829227,0.0,0.09024530007334058]","[0.0,0.0,-0.09090909090909091,0.0,0.2]","[0.0,0.0,0.666200323643376,0.0,0.33379967635662394,0.0,0.0,0.09090909090909091,0.0,0.2]",0
housing,test,2698,1,Expensive,Cheap,0.008366708733104073,floors | grade,floors: +0.048866 | grade: +0.065523,floors: 3.0 -> 2.5 (-0.3333 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.5333333333333333,0.8162766198195501,"{""sqft_living"":1530.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":3.0,""grade"":8.0}","{""sqft_living"":1530.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.5,""grade"":7.0}","[0.0,0.0,0.0,0.048866156235578675,0.06552284480819458]","[0.0,0.0,0.0,-0.3333333333333333,-0.2]","[0.0,0.0,0.0,0.427192787677891,0.5728072123221091,0.0,0.0,0.0,0.3333333333333333,0.2]",2
housing,test,2699,1,Expensive,Cheap,0.0436419732224084,floors | grade,floors: +0.162458 | grade: +0.172710,floors: 3.0 -> 2.5 (-0.3333 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.5333333333333333,0.7485909464507425,"{""sqft_living"":1780.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":3.0,""grade"":8.0}","{""sqft_living"":1780.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.5,""grade"":7.0}","[0.0,0.0,0.0,0.16245798035456335,0.17270992509986685]","[0.0,0.0,0.0,-0.3333333333333333,-0.2]","[0.0,0.0,0.0,0.484706255314924,0.515293744685076,0.0,0.0,0.0,0.3333333333333333,0.2]",2
housing,test,2700,0,Cheap,Expensive,0.013917660850681001,bathrooms | grade,bathrooms: -0.129888 | grade: +0.124455,bathrooms: 2.5 -> 2.25 (-0.0909 normalized) | grade: 8.0 -> 9.0 (+0.2000 normalized),0.2909090909090909,0.9040674848921789,"{""sqft_living"":2340.0,""bedrooms"":4.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":2340.0,""bedrooms"":4.0,""bathrooms"":2.25,""floors"":2.0,""grade"":9.0}","[0.0,0.0,-0.12988829274808122,0.0,0.12445523206182241]","[0.0,0.0,-0.09090909090909091,0.0,0.2]","[0.0,0.0,0.5106805563269587,0.0,0.48931944367304125,0.0,0.0,0.09090909090909091,0.0,0.2]",0
housing,test,2707,1,Expensive,Cheap,0.008592041234376568,sqft_living | grade,sqft_living: +0.012325 | grade: +0.023304,sqft_living: 2340.0 -> 2341.0 (+0.0003 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.2002840909090909,0.6032569893518774,"{""sqft_living"":2340.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":2341.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.0,""grade"":7.0}","[0.012325055053214289,0.0,0.0,0.0,0.023303773056203077]","[0.0002840909090909091,0.0,0.0,0.0,-0.2]","[0.3459292855595367,0.0,0.0,0.0,0.6540707144404633,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,test,2710,0,Cheap,Expensive,0.016563854840307216,bathrooms | grade,bathrooms: -0.160037 | grade: +0.116982,bathrooms: 2.5 -> 2.25 (-0.0909 normalized) | grade: 8.0 -> 9.0 (+0.2000 normalized),0.2909090909090909,0.9488248889529467,"{""sqft_living"":1650.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":1650.0,""bedrooms"":3.0,""bathrooms"":2.25,""floors"":2.0,""grade"":9.0}","[0.0,0.0,-0.16003690463239845,0.0,0.1169815801905264]","[0.0,0.0,-0.09090909090909091,0.0,0.2]","[0.0,0.0,0.5777120062392114,0.0,0.4222879937607886,0.0,0.0,0.09090909090909091,0.0,0.2]",0
housing,test,2713,1,Expensive,Cheap,0.03512247698849352,sqft_living | grade,sqft_living: +0.041998 | grade: +0.035403,sqft_living: 2542.0 -> 2541.0 (-0.0003 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.2002840909090909,0.725232593187559,"{""sqft_living"":2542.0,""bedrooms"":4.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":2541.0,""bedrooms"":4.0,""bathrooms"":2.5,""floors"":2.0,""grade"":7.0}","[0.041997609630644334,0.0,0.0,0.0,0.03540308253032878]","[-0.0002840909090909091,0.0,0.0,0.0,-0.2]","[0.5425999233094755,0.0,0.0,0.0,0.4574000766905245,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,test,2722,1,Expensive,Cheap,0.03501980950039802,sqft_living | grade,sqft_living: +0.028898 | grade: +0.111806,sqft_living: 1720.0 -> 1719.0 (-0.0003 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.2002840909090909,0.6591058942134951,"{""sqft_living"":1720.0,""bedrooms"":3.0,""bathrooms"":3.25,""floors"":2.0,""grade"":8.0}","{""sqft_living"":1719.0,""bedrooms"":3.0,""bathrooms"":3.25,""floors"":2.0,""grade"":7.0}","[0.028897999635890625,0.0,0.0,0.0,0.111806255412156]","[-0.0002840909090909091,0.0,0.0,0.0,-0.2]","[0.20538113524727988,0.0,0.0,0.0,0.7946188647527201,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,test,2724,1,Expensive,Cheap,0.016321987456462832,sqft_living | grade,sqft_living: +0.017080 | grade: +0.028402,sqft_living: 2450.0 -> 2449.0 (-0.0003 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.2002840909090909,0.7731929667151298,"{""sqft_living"":2450.0,""bedrooms"":4.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":2449.0,""bedrooms"":4.0,""bathrooms"":2.5,""floors"":2.0,""grade"":7.0}","[0.017080234790785763,0.0,0.0,0.0,0.02840183648871989]","[-0.0002840909090909091,0.0,0.0,0.0,-0.2]","[0.37553775169606585,0.0,0.0,0.0,0.6244622483039342,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,test,2725,1,Expensive,Cheap,0.030289755018060232,floors | grade,floors: +0.043651 | grade: +0.156912,floors: 2.0 -> 2.5 (+0.3333 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.5333333333333333,0.7800941978068463,"{""sqft_living"":1190.0,""bedrooms"":3.0,""bathrooms"":1.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":1190.0,""bedrooms"":3.0,""bathrooms"":1.5,""floors"":2.5,""grade"":7.0}","[0.0,0.0,0.0,0.043650659859810176,0.1569120470866854]","[0.0,0.0,0.0,0.3333333333333333,-0.2]","[0.0,0.0,0.0,0.21764095890197038,0.7823590410980296,0.0,0.0,0.0,0.3333333333333333,0.2]",2
housing,test,2731,0,Cheap,Expensive,0.03456056993990131,bathrooms | grade,bathrooms: -0.152543 | grade: +0.105535,bathrooms: 2.5 -> 2.25 (-0.0909 normalized) | grade: 8.0 -> 9.0 (+0.2000 normalized),0.2909090909090909,0.9117122007922679,"{""sqft_living"":2250.0,""bedrooms"":4.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":2250.0,""bedrooms"":4.0,""bathrooms"":2.25,""floors"":2.0,""grade"":9.0}","[0.0,0.0,-0.15254319687749807,0.0,0.10553512045139846]","[0.0,0.0,-0.09090909090909091,0.0,0.2]","[0.0,0.0,0.5910732775086104,0.0,0.4089267224913896,0.0,0.0,0.09090909090909091,0.0,0.2]",0
housing,test,2732,0,Cheap,Expensive,0.0025826219470144953,bathrooms | grade,bathrooms: -0.071944 | grade: +0.087146,bathrooms: 3.25 -> 3.5 (+0.0909 normalized) | grade: 8.0 -> 9.0 (+0.2000 normalized),0.2909090909090909,0.8979044100967785,"{""sqft_living"":1540.0,""bedrooms"":3.0,""bathrooms"":3.25,""floors"":2.0,""grade"":8.0}","{""sqft_living"":1540.0,""bedrooms"":3.0,""bathrooms"":3.5,""floors"":2.0,""grade"":9.0}","[0.0,0.0,-0.07194395517152194,0.0,0.0871455375631908]","[0.0,0.0,0.09090909090909091,0.0,0.2]","[0.0,0.0,0.45222317284957964,0.0,0.5477768271504204,0.0,0.0,0.09090909090909091,0.0,0.2]",0
housing,test,2737,0,Cheap,Expensive,0.02001450084513387,bathrooms | grade,bathrooms: -0.092622 | grade: +0.067895,bathrooms: 3.25 -> 3.5 (+0.0909 normalized) | grade: 8.0 -> 9.0 (+0.2000 normalized),0.2909090909090909,0.8824999845908409,"{""sqft_living"":1480.0,""bedrooms"":3.0,""bathrooms"":3.25,""floors"":2.0,""grade"":8.0}","{""sqft_living"":1480.0,""bedrooms"":3.0,""bathrooms"":3.5,""floors"":2.0,""grade"":9.0}","[0.0,0.0,-0.0926224783439405,0.0,0.06789450015108822]","[0.0,0.0,0.09090909090909091,0.0,0.2]","[0.0,0.0,0.5770260517756323,0.0,0.42297394822436774,0.0,0.0,0.09090909090909091,0.0,0.2]",0
housing,test,2740,1,Expensive,Cheap,0.013198814944948699,floors | grade,floors: +0.061075 | grade: +0.087064,floors: 3.0 -> 2.5 (-0.3333 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.5333333333333333,0.8104766982471091,"{""sqft_living"":1530.0,""bedrooms"":3.0,""bathrooms"":3.0,""floors"":3.0,""grade"":8.0}","{""sqft_living"":1530.0,""bedrooms"":3.0,""bathrooms"":3.0,""floors"":2.5,""grade"":7.0}","[0.0,0.0,0.0,0.06107511730819165,0.08706421595244102]","[0.0,0.0,0.0,-0.3333333333333333,-0.2]","[0.0,0.0,0.0,0.41228157278619315,0.5877184272138068,0.0,0.0,0.0,0.3333333333333333,0.2]",2
housing,test,2741,1,Expensive,Cheap,0.013058084140972655,bathrooms | grade,bathrooms: -0.105889 | grade: +0.165823,bathrooms: 2.5 -> 2.75 (+0.0909 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.2909090909090909,0.8097857182020551,"{""sqft_living"":1820.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":1820.0,""bedrooms"":3.0,""bathrooms"":2.75,""floors"":2.0,""grade"":7.0}","[0.0,0.0,-0.10588892831405114,0.0,0.16582264861441706]","[0.0,0.0,0.09090909090909091,0.0,-0.2]","[0.0,0.0,0.38971077166111273,0.0,0.6102892283388872,0.0,0.0,0.09090909090909091,0.0,0.2]",0
housing,test,2745,1,Expensive,Cheap,0.033194384016775734,sqft_living | grade,sqft_living: +0.027822 | grade: +0.031577,sqft_living: 2490.0 -> 2489.0 (-0.0003 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.2002840909090909,0.7542044768345637,"{""sqft_living"":2490.0,""bedrooms"":4.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":2489.0,""bedrooms"":4.0,""bathrooms"":2.5,""floors"":2.0,""grade"":7.0}","[0.027822482092312778,0.0,0.0,0.0,0.03157711891729506]","[-0.0002840909090909091,0.0,0.0,0.0,-0.2]","[0.4683951006306004,0.0,0.0,0.0,0.5316048993693996,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,test,2760,1,Expensive,Cheap,0.03785352609958866,bathrooms | grade,bathrooms: -0.082746 | grade: +0.183265,bathrooms: 2.5 -> 2.75 (+0.0909 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.2909090909090909,0.7845114831710878,"{""sqft_living"":2000.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":2000.0,""bedrooms"":3.0,""bathrooms"":2.75,""floors"":2.0,""grade"":7.0}","[0.0,0.0,-0.08274605998501755,0.0,0.1832646264093299]","[0.0,0.0,0.09090909090909091,0.0,-0.2]","[0.0,0.0,0.3110629167068525,0.0,0.6889370832931475,0.0,0.0,0.09090909090909091,0.0,0.2]",0
housing,test,2776,1,Expensive,Cheap,0.03775949099970344,floors | grade,floors: +0.102610 | grade: +0.116976,floors: 3.0 -> 2.5 (-0.3333 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.5333333333333333,0.7053693295506558,"{""sqft_living"":1620.0,""bedrooms"":3.0,""bathrooms"":2.25,""floors"":3.0,""grade"":8.0}","{""sqft_living"":1620.0,""bedrooms"":3.0,""bathrooms"":2.25,""floors"":2.5,""grade"":7.0}","[0.0,0.0,0.0,0.10260968184467303,0.11697552157248989]","[0.0,0.0,0.0,-0.3333333333333333,-0.2]","[0.0,0.0,0.0,0.4672886890731773,0.5327113109268227,0.0,0.0,0.0,0.3333333333333333,0.2]",2
housing,test,2779,0,Cheap,Expensive,0.022795895192484948,sqft_living | bathrooms,sqft_living: +0.134016 | bathrooms: -0.200203,sqft_living: 2701.0 -> 2702.0 (+0.0003 normalized) | bathrooms: 2.5 -> 2.25 (-0.0909 normalized),0.09119318181818183,0.637074827092831,"{""sqft_living"":2701.0,""bedrooms"":4.0,""bathrooms"":2.5,""floors"":2.0,""grade"":7.0}","{""sqft_living"":2702.0,""bedrooms"":4.0,""bathrooms"":2.25,""floors"":2.0,""grade"":7.0}","[0.13401587645987437,0.0,-0.2002029745572825,0.0,0.0]","[0.0002840909090909091,0.0,-0.09090909090909091,0.0,0.0]","[0.4009823983656588,0.0,0.5990176016343411,0.0,0.0,0.0002840909090909091,0.0,0.09090909090909091,0.0,0.0]",4
housing,test,2780,0,Cheap,Expensive,0.0521604902577095,sqft_living | grade,sqft_living: -0.105093 | grade: -0.097948,sqft_living: 1380.0 -> 1603.0 (+0.0634 normalized) | grade: 7.0 -> 8.0 (+0.2000 normalized),0.26335227272727274,0.5008162848176623,"{""sqft_living"":1380.0,""bedrooms"":2.0,""bathrooms"":2.5,""floors"":2.0,""grade"":7.0}","{""sqft_living"":1603.0,""bedrooms"":2.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","[-0.1050932792396118,0.0,0.0,0.0,-0.0979482650893816]","[0.06335227272727273,0.0,0.0,0.0,0.2]","[0.5175949561796401,0.0,0.0,0.0,0.48240504382035987,0.06335227272727273,0.0,0.0,0.0,0.2]",1
housing,test,2784,0,Cheap,Expensive,0.02127196472241123,bathrooms | grade,bathrooms: -0.165893 | grade: +0.110519,bathrooms: 2.5 -> 2.25 (-0.0909 normalized) | grade: 8.0 -> 9.0 (+0.2000 normalized),0.2909090909090909,0.9514145839637979,"{""sqft_living"":1610.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":1610.0,""bedrooms"":3.0,""bathrooms"":2.25,""floors"":2.0,""grade"":9.0}","[0.0,0.0,-0.1658934567969179,0.0,0.11051912290038698]","[0.0,0.0,-0.09090909090909091,0.0,0.2]","[0.0,0.0,0.600166088600545,0.0,0.39983391139945496,0.0,0.0,0.09090909090909091,0.0,0.2]",0
housing,test,2792,1,Expensive,Cheap,0.04312426135874045,floors | grade,floors: +0.185036 | grade: +0.199066,floors: 3.0 -> 2.5 (-0.3333 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.5333333333333333,0.7354380514368394,"{""sqft_living"":1909.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":3.0,""grade"":8.0}","{""sqft_living"":1909.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.5,""grade"":7.0}","[0.0,0.0,0.0,0.1850357958394931,0.1990660804535433]","[0.0,0.0,0.0,-0.3333333333333333,-0.2]","[0.0,0.0,0.0,0.4817362456681332,0.5182637543318668,0.0,0.0,0.0,0.3333333333333333,0.2]",2
housing,test,2804,0,Cheap,Expensive,0.016563854840307216,bathrooms | grade,bathrooms: -0.160037 | grade: +0.116982,bathrooms: 2.5 -> 2.25 (-0.0909 normalized) | grade: 8.0 -> 9.0 (+0.2000 normalized),0.2909090909090909,0.9488248889529467,"{""sqft_living"":1650.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":1650.0,""bedrooms"":3.0,""bathrooms"":2.25,""floors"":2.0,""grade"":9.0}","[0.0,0.0,-0.16003690463239845,0.0,0.1169815801905264]","[0.0,0.0,-0.09090909090909091,0.0,0.2]","[0.0,0.0,0.5777120062392114,0.0,0.4222879937607886,0.0,0.0,0.09090909090909091,0.0,0.2]",0
housing,test,2806,0,Cheap,Expensive,0.02141491130856434,bathrooms | grade,bathrooms: -0.166117 | grade: +0.110232,bathrooms: 2.5 -> 2.25 (-0.0909 normalized) | grade: 8.0 -> 9.0 (+0.2000 normalized),0.2909090909090909,0.9515603409734393,"{""sqft_living"":1608.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":1608.0,""bedrooms"":3.0,""bathrooms"":2.25,""floors"":2.0,""grade"":9.0}","[0.0,0.0,-0.16611668966852441,0.0,0.11023223741063762]","[0.0,0.0,-0.09090909090909091,0.0,0.2]","[0.0,0.0,0.6011121209127733,0.0,0.3988878790872267,0.0,0.0,0.09090909090909091,0.0,0.2]",0
housing,test,2813,0,Cheap,Expensive,0.0446632982036991,bathrooms | grade,bathrooms: -0.212581 | grade: +0.073476,bathrooms: 2.5 -> 2.25 (-0.0909 normalized) | grade: 8.0 -> 9.0 (+0.2000 normalized),0.2909090909090909,0.9104428344120097,"{""sqft_living"":1880.0,""bedrooms"":4.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":1880.0,""bedrooms"":4.0,""bathrooms"":2.25,""floors"":2.0,""grade"":9.0}","[0.0,0.0,-0.21258115181177792,0.0,0.07347626516888542]","[0.0,0.0,-0.09090909090909091,0.0,0.2]","[0.0,0.0,0.7431415484890147,0.0,0.2568584515109853,0.0,0.0,0.09090909090909091,0.0,0.2]",0
housing,test,2819,1,Expensive,Cheap,0.032178900409488995,sqft_living | grade,sqft_living: +0.022809 | grade: +0.108574,sqft_living: 1710.0 -> 1709.0 (-0.0003 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.2002840909090909,0.66682913334447,"{""sqft_living"":1710.0,""bedrooms"":3.0,""bathrooms"":3.25,""floors"":2.0,""grade"":8.0}","{""sqft_living"":1709.0,""bedrooms"":3.0,""bathrooms"":3.25,""floors"":2.0,""grade"":7.0}","[0.022808863431347304,0.0,0.0,0.0,0.10857353592920121]","[-0.0002840909090909091,0.0,0.0,0.0,-0.2]","[0.1736066896506713,0.0,0.0,0.0,0.8263933103493287,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,test,2823,1,Expensive,Cheap,0.033085178581312304,floors | grade,floors: +0.036385 | grade: +0.067580,floors: 3.0 -> 2.5 (-0.3333 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.5333333333333333,0.835024202068011,"{""sqft_living"":1460.0,""bedrooms"":3.0,""bathrooms"":3.0,""floors"":3.0,""grade"":8.0}","{""sqft_living"":1460.0,""bedrooms"":3.0,""bathrooms"":3.0,""floors"":2.5,""grade"":7.0}","[0.0,0.0,0.0,0.03638533949619516,0.06758036332757233]","[0.0,0.0,0.0,-0.3333333333333333,-0.2]","[0.0,0.0,0.0,0.34997444838007813,0.6500255516199219,0.0,0.0,0.0,0.3333333333333333,0.2]",2
housing,test,2829,0,Cheap,Expensive,0.009684214681598946,bathrooms | grade,bathrooms: -0.148137 | grade: +0.129024,bathrooms: 2.5 -> 2.25 (-0.0909 normalized) | grade: 8.0 -> 9.0 (+0.2000 normalized),0.2909090909090909,0.9435658366090524,"{""sqft_living"":1710.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":1710.0,""bedrooms"":3.0,""bathrooms"":2.25,""floors"":2.0,""grade"":9.0}","[0.0,0.0,-0.14813730581767554,0.0,0.12902364637087838]","[0.0,0.0,-0.09090909090909091,0.0,0.2]","[0.0,0.0,0.5344811548955029,0.0,0.4655188451044972,0.0,0.0,0.09090909090909091,0.0,0.2]",0
housing,test,2844,0,Cheap,Expensive,0.006877534104811805,sqft_living | grade,sqft_living: -0.099418 | grade: +0.107127,sqft_living: 1330.0 -> 1331.0 (+0.0003 normalized) | grade: 8.0 -> 9.0 (+0.2000 normalized),0.2002840909090909,0.9440242958921891,"{""sqft_living"":1330.0,""bedrooms"":3.0,""bathrooms"":2.0,""floors"":2.0,""grade"":8.0}","{""sqft_living"":1331.0,""bedrooms"":3.0,""bathrooms"":2.0,""floors"":2.0,""grade"":9.0}","[-0.09941844069692973,0.0,0.0,0.0,0.10712720940580722]","[0.0002840909090909091,0.0,0.0,0.0,0.2]","[0.48133882581152615,0.0,0.0,0.0,0.5186611741884738,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,test,2847,1,Expensive,Cheap,0.03739520426122083,sqft_living | grade,sqft_living: +0.044748 | grade: +0.036219,sqft_living: 2550.0 -> 2549.0 (-0.0003 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.2002840909090909,0.7186810043367051,"{""sqft_living"":2550.0,""bedrooms"":4.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":2549.0,""bedrooms"":4.0,""bathrooms"":2.5,""floors"":2.0,""grade"":7.0}","[0.044747688107274294,0.0,0.0,0.0,0.03621947357990914]","[-0.0002840909090909091,0.0,0.0,0.0,-0.2]","[0.5526646503944025,0.0,0.0,0.0,0.44733534960559745,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,test,2862,0,Cheap,Expensive,0.02398794985932103,bathrooms | grade,bathrooms: -0.170198 | grade: +0.105160,bathrooms: 2.5 -> 2.25 (-0.0909 normalized) | grade: 8.0 -> 9.0 (+0.2000 normalized),0.2909090909090909,0.9521452714670343,"{""sqft_living"":1572.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":1572.0,""bedrooms"":3.0,""bathrooms"":2.25,""floors"":2.0,""grade"":9.0}","[0.0,0.0,-0.17019772361441496,0.0,0.10516045780490899]","[0.0,0.0,-0.09090909090909091,0.0,0.2]","[0.0,0.0,0.6180957570867764,0.0,0.3819042429132236,0.0,0.0,0.09090909090909091,0.0,0.2]",0
housing,test,2871,0,Cheap,Expensive,0.046332161781962915,sqft_living | bathrooms,sqft_living: -0.049116 | bathrooms: -0.050722,sqft_living: 1470.0 -> 1603.0 (+0.0378 normalized) | bathrooms: 2.25 -> 2.5 (+0.0909 normalized),0.12869318181818182,0.5008162848176623,"{""sqft_living"":1470.0,""bedrooms"":2.0,""bathrooms"":2.25,""floors"":2.0,""grade"":8.0}","{""sqft_living"":1603.0,""bedrooms"":2.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","[-0.049116424968847945,0.0,-0.05072223217119442,0.0,0.0]","[0.037784090909090906,0.0,0.09090909090909091,0.0,0.0]","[0.4919579887773629,0.0,0.508042011222637,0.0,0.0,0.037784090909090906,0.0,0.09090909090909091,0.0,0.0]",4
